Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2021-12-12,10329,,,37985,,3069,34943,,,84909,,10502,1606,,,57472,,2384,6298,,,24812,,2066,61365,,,22212,,2130,4430,,,75931,,8474,130776,,,1135072,,52683,11286,,,99633,,7696,2467,,,33942,,2230,3489,,,49783,,3043,15048,,,198832,,13115,2543,,,76081,,6110,8428,,,60956,,7762,18031,,,163729,,17532,2239,,,72922,,8027,6811,,,49806,,4898,45729,,,242191,,32777,8433,,,34277,,3012,13746,,,208236,,13754,4382,,,82702,,5392,15957,,,128363,,15655,3766,,,100369,,5858,6214,,,59498,,4009,4696,,,107252,,6720,8270,,,74754,,8966,6339,,,120701,,8981,8874,,,145161,,5853,4801,,,104634,,7266,1496,,,26997,,2809,10010,,,121089,,14697,12399,,,75636,,5846,4195,,,42279,,3356,479396,,,3918216,,,,,,,296672
2021-12-13,10342,,,37986,,3069,34890,,,85017,,10516,1559,,,57482,,2384,6302,,,24812,,2066,61410,,,22212,,2131,4399,,,75960,,8475,130631,,,1135305,,52690,11294,,,99646,,7700,2470,,,33943,,2230,3443,,,49794,,3043,15052,,,198894,,13119,2525,,,76090,,6111,8419,,,60960,,7762,18040,,,163744,,17532,2240,,,72925,,8030,6810,,,49808,,4898,45706,,,242234,,32780,8434,,,34280,,3012,13730,,,208249,,13755,4384,,,82745,,5392,15937,,,128371,,15655,3738,,,100377,,5858,6225,,,59502,,4009,4725,,,107269,,6720,8254,,,74760,,8966,6323,,,120771,,8988,8574,,,145164,,5854,4763,,,104650,,7267,1515,,,27016,,2809,9951,,,121098,,14697,12403,,,75637,,5847,4196,,,42286,,3356,478684,,,3918987,,,,,,,296721
2021-12-14,10375,,,38074,,3073,35105,,,85384,,10544,1567,,,57528,,2387,6316,,,24813,,2066,61524,,,22219,,2131,4469,,,76262,,8489,130895,,,1135730,,52703,11350,,,99819,,7710,2483,,,33949,,2230,3504,,,49829,,3046,15088,,,199158,,13142,2530,,,76114,,6113,8440,,,60985,,7763,18111,,,163831,,17540,2252,,,72934,,8028,6822,,,49835,,4899,45753,,,242314,,32808,8453,,,34300,,3012,13816,,,208326,,13758,4397,,,82779,,5394,15952,,,128408,,15680,3799,,,100405,,5860,6280,,,59520,,4011,4750,,,107351,,6725,8286,,,74800,,8969,6412,,,121009,,9020,9063,,,145178,,5867,4830,,,104692,,7293,1504,,,27022,,2809,10001,,,121138,,14705,12451,,,75654,,5849,4195,,,42322,,3360,480773,,,3921682,,,,,,,296984
2021-12-15,10339,,,38164,,3073,35176,,,85829,,10570,1609,,,57601,,2387,6327,,,24815,,2066,61568,,,22220,,2131,4472,,,76576,,8508,130714,,,1136233,,52718,11371,,,99961,,7715,2474,,,33950,,2230,3540,,,49856,,3047,15067,,,199464,,13162,2547,,,76126,,6113,8441,,,60991,,7766,18133,,,163937,,17543,2253,,,72943,,8030,6823,,,49869,,4899,45729,,,242433,,32829,8464,,,34320,,3014,13541,,,208430,,13760,4385,,,82810,,5401,15970,,,128433,,15694,3757,,,100437,,5863,6279,,,59545,,4011,4727,,,107442,,6729,8310,,,74843,,8969,6482,,,121246,,9047,9062,,,145191,,5872,4830,,,104723,,7305,1515,,,27032,,2809,9987,,,121193,,14717,12465,,,75670,,5849,4219,,,42355,,3361,480576,,,3924638,,,,,,,297188
2021-12-16,10376,,,38201,,3077,35165,,,86245,,10598,1629,,,57664,,2392,6320,,,24819,,2066,61638,,,22226,,2132,4483,,,76836,,8520,130764,,,1136672,,52723,11410,,,100101,,7721,2474,,,33960,,2230,3521,,,49903,,3048,15098,,,199726,,13187,2542,,,76149,,6113,8435,,,60998,,7767,18090,,,164026,,17547,2247,,,72949,,8032,6841,,,49900,,4899,45751,,,242522,,32848,8467,,,34328,,3014,13551,,,208508,,13765,4391,,,82821,,5402,15967,,,128463,,15699,3765,,,100459,,5866,6304,,,59561,,4016,4792,,,107511,,6736,8318,,,74885,,8969,6495,,,121511,,9053,9015,,,145198,,5881,4854,,,104768,,7312,1521,,,27036,,2809,9969,,,121237,,14723,12470,,,75696,,5850,4229,,,42386,,3361,480892,,,3927265,,,,,,,297356
2021-12-17,10345,,,38303,,3077,35054,,,86708,,10649,1626,,,57727,,2394,6307,,,24824,,2066,61699,,,22227,,2133,4490,,,77196,,8536,130588,,,1137107,,52739,11405,,,100248,,7727,2483,,,33964,,2228,3576,,,49949,,3050,15222,,,199978,,13201,2540,,,76166,,6113,8448,,,61005,,7768,18146,,,164106,,17562,2259,,,72951,,8034,6899,,,49921,,4899,45747,,,242636,,32879,8475,,,34347,,3014,13264,,,208597,,13775,4421,,,82829,,5402,15971,,,128487,,15707,3792,,,100484,,5868,6322,,,59597,,4016,4902,,,107605,,6747,8309,,,74924,,8973,6495,,,121705,,9061,8884,,,145206,,5882,4900,,,104803,,7317,1521,,,27041,,2809,9981,,,121242,,14725,12479,,,75714,,5852,4237,,,42418,,3365,480787,,,3930015,,,,,,,297568
2021-12-18,10366,,,38358,,3089,35124,,,87067,,10660,1633,,,57814,,2397,6324,,,24826,,2067,61866,,,22229,,2133,4454,,,77467,,8573,130757,,,1137483,,52748,11410,,,100413,,7739,2471,,,33967,,2228,3602,,,49996,,3055,15086,,,200237,,13208,2542,,,76176,,6115,8457,,,61026,,7769,18116,,,164217,,17563,2258,,,72959,,8035,6865,,,49947,,4900,45759,,,242735,,32945,8481,,,34364,,3014,13288,,,208695,,13780,4396,,,82842,,5405,15977,,,128501,,15713,3739,,,100525,,5871,6326,,,59625,,4020,4935,,,107677,,6758,8322,,,74964,,8973,6489,,,121892,,9074,9074,,,145212,,5894,4941,,,104841,,7320,1506,,,27043,,2810,9978,,,121273,,14758,12487,,,75728,,5853,4256,,,42446,,3368,481285,,,3932545,,,,,,,297835
2021-12-19,10369,,,38361,,3089,34988,,,87139,,10669,1613,,,57876,,2397,6322,,,24826,,2067,61800,,,22230,,2133,4466,,,77537,,8574,130591,,,1137635,,52748,11387,,,100447,,7741,2471,,,33972,,2228,3541,,,50015,,3056,15066,,,200273,,13203,2542,,,76179,,6115,8454,,,61029,,7769,18061,,,164228,,17563,2235,,,72967,,8040,6843,,,49951,,4900,45685,,,242759,,32947,8480,,,34365,,3014,13278,,,208710,,13780,4404,,,82843,,5406,15981,,,128511,,15713,3735,,,100527,,5871,6298,,,59661,,4020,4853,,,107774,,6760,8298,,,74970,,8973,6503,,,121976,,9077,8682,,,145228,,5894,4863,,,104864,,7322,1496,,,27044,,2810,9957,,,121282,,14758,12477,,,75735,,5853,4172,,,42472,,3368,479911,,,3933386,,,,,,,297858
2021-12-20,10373,,,38368,,3089,34988,,,87186,,10678,1570,,,57922,,2397,6306,,,24826,,2067,61806,,,22231,,2133,4467,,,77645,,8575,130534,,,1137819,,52754,11390,,,100481,,7743,2473,,,33972,,2228,3487,,,50032,,3056,15084,,,200333,,13216,2539,,,76182,,6115,8446,,,61033,,7770,18079,,,164236,,17564,2237,,,72973,,8042,6844,,,49953,,4900,45567,,,242766,,32949,8474,,,34367,,3014,13289,,,208728,,13786,4379,,,82845,,5406,15959,,,128520,,15713,3719,,,100532,,5871,6308,,,59669,,4024,4815,,,107783,,6760,8280,,,74989,,8973,6358,,,122039,,9086,8618,,,145231,,5894,4843,,,104878,,7323,1509,,,27045,,2811,9921,,,121283,,14758,12487,,,75738,,5853,4166,,,42497,,3368,479315,,,3934102,,,,,,,297916
2021-12-21,10358,,,38465,,3094,35098,,,87550,,10702,1604,,,58057,,2399,6330,,,24829,,2067,61857,,,22233,,2133,4498,,,77938,,8608,130946,,,1138390,,52734,11378,,,100631,,7755,2475,,,33977,,2228,3519,,,50057,,3062,15148,,,200656,,13228,2545,,,76202,,6116,8468,,,61058,,7771,18152,,,164345,,17571,2251,,,72977,,8043,6840,,,49975,,4900,45497,,,242870,,33037,8489,,,34404,,3014,13188,,,208818,,13792,4400,,,82866,,5410,15996,,,128566,,15717,3767,,,100599,,5875,6349,,,59700,,4024,4847,,,107880,,6768,8301,,,75035,,8976,6453,,,122213,,9102,8945,,,145234,,5902,4896,,,104908,,7329,1504,,,27053,,2812,9947,,,121314,,14763,12519,,,75766,,5856,4235,,,42516,,3373,480800,,,3937082,,,,,,,298161
2021-12-22,10407,,,38532,,3097,35120,,,87980,,10727,1625,,,58294,,2399,6349,,,24834,,2067,61907,,,22236,,2134,4568,,,78228,,8627,131133,,,1139188,,52777,11386,,,100781,,7759,2470,,,33988,,2228,3555,,,50086,,3063,15306,,,200967,,13251,2540,,,76216,,6116,8482,,,61071,,7772,18162,,,164446,,17584,2256,,,72991,,8046,6842,,,50016,,4906,45515,,,243000,,33044,8490,,,34417,,3014,13181,,,208912,,13801,4413,,,82882,,5411,16035,,,128597,,15719,3731,,,100662,,5875,6364,,,59744,,4024,4876,,,107999,,6772,8303,,,75080,,8981,6514,,,122393,,9120,8921,,,145234,,5902,4943,,,104901,,7332,1508,,,27055,,2810,9980,,,121355,,14772,12535,,,75804,,5856,4260,,,42512,,3373,481677,,,3940401,,,,,,,298359
2021-12-23,10431,,,38634,,3100,35204,,,88358,,10742,1687,,,58599,,2399,6350,,,24837,,2067,61983,,,22242,,2134,4561,,,78515,,8641,131374,,,1140040,,52779,11395,,,100903,,7771,2477,,,33992,,2228,3551,,,50134,,3065,15252,,,201221,,13269,2548,,,76238,,6116,8460,,,61086,,7772,18155,,,164555,,17591,2265,,,72995,,8047,6849,,,50067,,4918,45532,,,243141,,33062,8497,,,34427,,3014,13160,,,208990,,13805,4445,,,82893,,5415,16085,,,128637,,15721,3762,,,100713,,5875,6358,,,59830,,4024,4942,,,108094,,6776,8327,,,75125,,8985,6528,,,122485,,9127,8972,,,145260,,5911,4935,,,104953,,7335,1528,,,27059,,2811,9998,,,121393,,14773,12526,,,75834,,5860,4284,,,42514,,3375,482421,,,3943764,,,,,,,298508
2021-12-24,10455,,,38700,,3102,35297,,,88679,,10764,1697,,,58889,,2399,6385,,,24839,,2068,62041,,,22247,,2134,4610,,,78769,,8652,131560,,,1141094,,52787,11434,,,101048,,7782,2478,,,33996,,2228,3563,,,50165,,3065,15221,,,201556,,13298,2550,,,76259,,6116,8464,,,61105,,7774,18163,,,164691,,17597,2261,,,72981,,8048,6849,,,50096,,4918,45534,,,243258,,33072,8500,,,34439,,3015,13179,,,209066,,13805,4466,,,82910,,5415,16055,,,128669,,15731,3811,,,100770,,5877,6362,,,59928,,4024,4930,,,108220,,6781,8332,,,75168,,8987,6570,,,122554,,9142,8904,,,145302,,5914,4959,,,104991,,7341,1509,,,27066,,2813,10014,,,121437,,14783,12536,,,75881,,5861,4295,,,42511,,3377,482984,,,3947284,,,,,,,298670
2021-12-25,10371,,,38775,,3105,35178,,,88943,,10788,1799,,,59115,,2399,6367,,,24844,,2068,62098,,,22251,,2134,4583,,,78978,,8662,131778,,,1141783,,52791,11421,,,101193,,7787,2476,,,34002,,2228,3563,,,50199,,3066,15129,,,201789,,13303,2551,,,76270,,6118,8465,,,61132,,7774,18151,,,164773,,17604,2255,,,72991,,8049,6852,,,50137,,4918,45552,,,243391,,33076,8501,,,34452,,3015,13193,,,209151,,13810,4466,,,82912,,5416,16041,,,128702,,15732,3772,,,100810,,5877,6340,,,60044,,4024,4972,,,108321,,6783,8314,,,75215,,8987,6598,,,122662,,9146,9042,,,145315,,5915,4920,,,105028,,7343,1503,,,27072,,2813,10016,,,121462,,14789,12540,,,75933,,5861,4235,,,42555,,3378,483042,,,3950200,,,,,,,298759
2021-12-26,10377,,,38776,,3105,35171,,,88962,,10788,1664,,,59263,,2399,6370,,,24845,,2068,62132,,,22254,,2134,4544,,,79072,,8663,131569,,,1142013,,52793,11368,,,101223,,7788,2470,,,34004,,2228,3537,,,50206,,3066,15111,,,201802,,13307,2544,,,76271,,6118,8472,,,61147,,7774,18082,,,164787,,17604,2244,,,72994,,8049,6850,,,50140,,4918,45479,,,243397,,33076,8489,,,34454,,3015,13194,,,209171,,13811,4469,,,82913,,5416,16021,,,128716,,15733,3717,,,100825,,5877,6347,,,60047,,4024,4977,,,108325,,6783,8293,,,75217,,8987,6449,,,122738,,9153,8602,,,145356,,5915,4896,,,105048,,7343,1514,,,27072,,2813,10020,,,121471,,14789,12525,,,75935,,5862,4253,,,42559,,3378,481750,,,3951003,,,,,,,298777
2021-12-27,10414,,,38778,,3105,35187,,,88997,,10802,1595,,,59394,,2399,6368,,,24846,,2068,62129,,,22254,,2134,4580,,,79174,,8663,131632,,,1142269,,52794,11360,,,101256,,7788,2472,,,34006,,2228,3497,,,50220,,3066,15169,,,201833,,13310,2546,,,76276,,6118,8478,,,61163,,7774,18095,,,164813,,17609,2243,,,73000,,8051,6849,,,50141,,4919,45488,,,243423,,33077,8495,,,34457,,3015,13171,,,209208,,13811,4465,,,82922,,5416,15977,,,128739,,15733,3718,,,100836,,5877,6346,,,60078,,4025,4996,,,108340,,6784,8295,,,75232,,8987,6414,,,122791,,9162,8572,,,145358,,5915,4910,,,105051,,7345,1529,,,27077,,2813,9979,,,121486,,14789,12531,,,75940,,5864,4236,,,42588,,3378,481736,,,3951946,,,,,,,298819
2021-12-28,10393,,,38959,,3113,35199,,,89319,,10820,1681,,,59757,,2401,6406,,,24859,,2068,62245,,,22252,,2134,4605,,,79475,,8682,132231,,,1143824,,52799,11395,,,101466,,7798,2491,,,33899,,2228,3584,,,50274,,3067,15259,,,202203,,13311,2561,,,76324,,6119,8492,,,61206,,7776,18191,,,164991,,17613,2263,,,73022,,8051,6851,,,49705,,4914,45545,,,243570,,33078,8505,,,34486,,3015,13223,,,209407,,13826,4503,,,82946,,5417,16073,,,128786,,15735,3770,,,100906,,5878,6429,,,60346,,4025,5046,,,108564,,6792,8347,,,75086,,8995,6493,,,122951,,9178,8927,,,145372,,5916,4976,,,105103,,7348,1509,,,27083,,2813,10013,,,121524,,14792,12605,,,76062,,5864,4297,,,42645,,3378,484108,,,3956372,,,,,,,298944
2021-12-29,10449,,,39075,,3113,35247,,,89765,,10858,1695,,,60330,,2402,6432,,,24875,,2068,62292,,,22271,,2134,4668,,,79786,,8712,132925,,,1145559,,52798,11432,,,101637,,7807,2484,,,33916,,2228,3663,,,50332,,3089,15374,,,202598,,13317,2558,,,76319,,6119,8484,,,61280,,7777,18315,,,165167,,17617,2280,,,73044,,8052,6847,,,49717,,4913,45560,,,243866,,33084,8499,,,34516,,3015,13295,,,209682,,13830,4549,,,82979,,5418,16097,,,128868,,15739,3770,,,100995,,5880,6494,,,60696,,4025,5162,,,108821,,6798,8336,,,75183,,9017,6573,,,123159,,9196,8985,,,145452,,5920,5082,,,105171,,7350,1520,,,27092,,2813,10022,,,121558,,14794,12694,,,75203,,5866,4325,,,42750,,3383,486108,,,3961662,,,,,,,299132
2021-12-30,10446,,,39218,,3114,35136,,,90269,,10888,1697,,,60984,,2406,6404,,,24895,,2068,62426,,,22283,,2134,4708,,,80200,,8746,133768,,,1147842,,52799,11530,,,101828,,7810,2484,,,33930,,2228,3677,,,50412,,3093,15374,,,203040,,13319,2581,,,76366,,6119,8495,,,61385,,7779,18323,,,165431,,17626,2297,,,73085,,8053,6857,,,49777,,4914,45652,,,244237,,33089,8505,,,34560,,3016,13600,,,209994,,13831,4562,,,83015,,5419,16120,,,128952,,15743,3848,,,101116,,5881,6482,,,61140,,4025,5188,,,109144,,6800,8404,,,75272,,9026,6554,,,123431,,9224,8922,,,145565,,5921,5158,,,105269,,7354,1542,,,27101,,2813,10060,,,121612,,14797,12646,,,75459,,5867,4331,,,42874,,3383,487777,,,3969686,,,,,,,299285
2021-12-31,10495,,,39377,,3117,35175,,,90755,,10911,1715,,,61848,,2407,6407,,,24941,,2068,62486,,,22295,,2134,4759,,,80634,,8749,134597,,,1150811,,52811,11606,,,102146,,7818,2493,,,33957,,2229,3712,,,50514,,3093,15410,,,203637,,13321,2580,,,76422,,6123,8517,,,61500,,7779,18359,,,165740,,17632,2295,,,73137,,8054,6858,,,49864,,4914,45685,,,244727,,33095,8503,,,34618,,3016,13459,,,210477,,13836,4581,,,83065,,5422,16117,,,129066,,15753,3870,,,101263,,5881,6518,,,61619,,4025,5084,,,109537,,6803,8387,,,75396,,9043,6560,,,123703,,9248,8990,,,145700,,5921,5287,,,105433,,7360,1538,,,27118,,2813,10061,,,121660,,14799,12720,,,75731,,5868,4331,,,43032,,3385,489155,,,3979723,,,,,,,299428
2022-01-01,10513,,,39520,,3117,35157,,,91147,,10934,1699,,,62498,,2408,6348,,,25011,,2068,62538,,,22301,,2134,4705,,,80972,,8756,134931,,,1153173,,52816,11608,,,102486,,7821,2506,,,34010,,2229,3765,,,50609,,3094,15220,,,204186,,13328,2578,,,76460,,6123,8500,,,61606,,7779,18234,,,165994,,17632,2263,,,73181,,8056,6858,,,49930,,4916,45631,,,245121,,33095,8506,,,34662,,3020,13266,,,210930,,13842,4584,,,83105,,5423,16115,,,129128,,15755,3842,,,101381,,5881,6528,,,62169,,4026,5028,,,109933,,6810,8344,,,75570,,9044,6536,,,123901,,9258,9295,,,145744,,5925,5238,,,105619,,7364,1528,,,27136,,2813,10065,,,121727,,14803,12711,,,76494,,5868,4306,,,43212,,3387,488946,,,3988916,,,,,,,299525
2022-01-02,10532,,,39523,,3117,35117,,,91189,,10943,1670,,,62759,,2408,6322,,,25017,,2068,62551,,,22304,,2134,4696,,,80995,,8757,134777,,,1153576,,52816,11561,,,102552,,7822,2495,,,34032,,2229,3730,,,50616,,3094,15228,,,204218,,13328,2569,,,76468,,6123,8496,,,61620,,7781,18201,,,166041,,17632,2257,,,73188,,8057,6851,,,49944,,4916,45565,,,245172,,33095,8506,,,34664,,3020,13475,,,210958,,13843,4593,,,83115,,5423,16039,,,129189,,15756,3812,,,101410,,5881,6521,,,62215,,4026,5091,,,109966,,6811,8349,,,75574,,9044,6477,,,123969,,9259,8700,,,145953,,5925,5235,,,105691,,7365,1529,,,27136,,2813,10045,,,121735,,14803,12654,,,76563,,5868,4246,,,43235,,3387,487890,,,3990587,,,,,,,299544
2022-01-03,10533,,,39537,,3117,35129,,,91278,,10946,1655,,,63163,,2408,6321,,,25030,,2068,62570,,,22307,,2134,4675,,,81063,,8757,134712,,,1154276,,52823,11561,,,102613,,7826,2502,,,34054,,2229,3581,,,50686,,3094,15318,,,204282,,13334,2561,,,76480,,6125,8526,,,61663,,7781,18246,,,166123,,17634,2259,,,73196,,8058,6849,,,49968,,4916,45561,,,245313,,33095,8515,,,34670,,3021,13328,,,211101,,13843,4568,,,83247,,5423,16060,,,129232,,15756,3787,,,101452,,5881,6558,,,62324,,4028,5150,,,110068,,6811,8359,,,75629,,9048,6487,,,124098,,9261,8679,,,146002,,5925,5174,,,105769,,7367,1538,,,27143,,2813,10044,,,121775,,14803,12660,,,76590,,5869,4245,,,43332,,3387,487711,,,3993464,,,,,,,299581
2022-01-04,10523,,,39803,,3117,35275,,,91927,,10962,1711,,,63861,,2412,6370,,,25062,,2068,62634,,,22325,,2134,4740,,,81845,,8768,135137,,,1159084,,52830,11621,,,103058,,7845,2517,,,34152,,2229,3610,,,50920,,3097,15401,,,205023,,13337,2577,,,76584,,6129,8539,,,61829,,7784,18379,,,166669,,17642,2281,,,73269,,8059,6865,,,50059,,4916,45670,,,246017,,33107,8532,,,34841,,3021,13790,,,211807,,13846,4420,,,83383,,5424,16325,,,129408,,15760,3924,,,101724,,5884,6678,,,62956,,4028,5316,,,110670,,6813,8479,,,75981,,9051,6574,,,124443,,9272,9353,,,146105,,5926,5411,,,106090,,7371,1561,,,27166,,2813,10076,,,121921,,14806,12817,,,77006,,5872,4391,,,43660,,3388,491497,,,4008648,,,,,,,299711
2022-01-05,10562,,,40139,,3117,35377,,,92732,,10987,1701,,,65030,,2414,6406,,,25135,,2068,62689,,,22350,,2135,4833,,,82744,,8783,136436,,,1164897,,52843,11714,,,103694,,7853,2529,,,34330,,2229,3842,,,51212,,3098,15622,,,206092,,13344,2622,,,76733,,6130,8596,,,62077,,7784,18487,,,167551,,17647,2333,,,73341,,8058,6903,,,50211,,4916,45735,,,246927,,33114,8579,,,35039,,3022,13940,,,212768,,13860,4418,,,83549,,5426,16379,,,129630,,15762,3966,,,102220,,5886,6774,,,63775,,4028,5421,,,111473,,6815,8598,,,76448,,9054,6652,,,125081,,9283,9558,,,146477,,5926,5570,,,106552,,7373,1577,,,27204,,2813,10164,,,122098,,14810,13041,,,77591,,5875,4521,,,44174,,3389,495545,,,4029274,,,,,,,299842
2022-01-06,10606,,,40485,,3118,35538,,,93788,,11010,1726,,,66242,,2414,6441,,,25179,,2068,62763,,,22369,,2135,4944,,,83796,,8800,137359,,,1172464,,52845,11800,,,104551,,7857,2531,,,34532,,2229,3949,,,51612,,3102,15715,,,207248,,13371,2621,,,76946,,6131,8569,,,62482,,7784,18636,,,168553,,17654,2362,,,73448,,8062,6868,,,50376,,4917,45811,,,248075,,33119,8598,,,35325,,3025,14147,,,214099,,13862,4439,,,83723,,5426,16443,,,129922,,15762,4039,,,102760,,5891,6775,,,64535,,4029,5289,,,112689,,6817,8706,,,77192,,9057,6709,,,125777,,9291,9611,,,147080,,5927,5588,,,107182,,7376,1568,,,27272,,2814,10275,,,122298,,14810,13017,,,78380,,5876,4609,,,44715,,3391,498052,,,4055095,,,,,,,299970
2022-01-07,10674,,,40832,,3129,35562,,,95090,,11037,1800,,,67240,,2414,6501,,,25258,,2068,62821,,,22402,,2136,5075,,,84942,,8819,138827,,,1180415,,52854,11920,,,105484,,7864,2539,,,34775,,2229,4125,,,52064,,3103,15830,,,208690,,13383,2680,,,77210,,6132,8603,,,62864,,7784,18715,,,169619,,17659,2335,,,73637,,8063,6868,,,50578,,4917,45840,,,249351,,33125,8640,,,35701,,3026,14265,,,215595,,13866,4466,,,83926,,5427,16564,,,130215,,15765,4166,,,103452,,5891,6883,,,65192,,4033,5400,,,113950,,6818,8954,,,77907,,9061,6804,,,126452,,9293,9899,,,147757,,5928,5666,,,107916,,7378,1577,,,27355,,2814,10359,,,122666,,14817,13063,,,79122,,5876,4585,,,45461,,3392,502006,,,4083118,,,,,,,300101
2022-01-08,10726,,,41234,,3132,35668,,,96318,,11054,1810,,,68254,,2414,6530,,,25409,,2068,62934,,,22437,,2137,5111,,,86043,,8842,140271,,,1189027,,52863,11950,,,106562,,7876,2512,,,35002,,2229,4253,,,52639,,3103,15897,,,210176,,13409,2691,,,77502,,6133,8624,,,63249,,7787,18975,,,170726,,17664,2374,,,73881,,8070,6886,,,50875,,4920,45936,,,250971,,33146,8644,,,36205,,3027,14257,,,217464,,13868,4493,,,84231,,5429,16434,,,130676,,15766,4162,,,104024,,5891,6909,,,66001,,4034,5409,,,115298,,6821,9160,,,78777,,9062,6797,,,127216,,9307,11145,,,148067,,5931,5588,,,108905,,7380,1599,,,27465,,2814,10406,,,122970,,14851,13189,,,79964,,5877,4803,,,46221,,3398,506143,,,4113789,,,,,,,300303
2022-01-09,10776,,,41292,,3132,35484,,,96778,,11061,1764,,,68830,,2414,6579,,,25442,,2068,63067,,,22443,,2137,5023,,,86338,,8846,139319,,,1191947,,52867,11943,,,106945,,7876,2505,,,35097,,2229,4188,,,52851,,3103,15620,,,210762,,13409,2693,,,77549,,6133,8616,,,63402,,7788,18852,,,171099,,17667,2340,,,73946,,8070,6891,,,50914,,4920,45969,,,251191,,33148,8659,,,36263,,3027,14101,,,218103,,13869,4524,,,84318,,5429,16390,,,130880,,15766,4094,,,104209,,5891,6906,,,66383,,4036,5448,,,116436,,6821,9120,,,78999,,9062,6841,,,127521,,9309,11321,,,148608,,5932,5511,,,109434,,7382,1624,,,27506,,2814,10326,,,123068,,14851,13185,,,80222,,5877,4699,,,46612,,3400,504378,,,4125388,,,,,,,300334
2022-01-10,10649,,,41449,,3132,35460,,,97028,,11079,1678,,,69523,,2414,6574,,,25481,,2068,63109,,,22455,,2137,5045,,,86634,,8846,138830,,,1194849,,52876,11946,,,107143,,7881,2508,,,35147,,2229,3981,,,53072,,3103,15732,,,211118,,13425,2699,,,77623,,6133,8626,,,63539,,7789,18683,,,171622,,17671,2394,,,73993,,8071,6888,,,51002,,4921,45908,,,251586,,33150,8671,,,36347,,3029,13623,,,218851,,13871,4524,,,84407,,5429,16291,,,131126,,15768,4126,,,104422,,5892,6949,,,66772,,4036,5473,,,116951,,6822,9149,,,79180,,9062,6790,,,127862,,9314,10376,,,149223,,5933,5320,,,109926,,7382,1660,,,27553,,2814,10297,,,123186,,14851,13124,,,80371,,5878,4423,,,46999,,3406,501506,,,4136440,,,,,,,300412
2022-01-11,10750,,,41680,,3136,35808,,,98051,,11094,1732,,,70621,,2414,6692,,,25592,,2068,63265,,,22550,,2137,5144,,,87592,,8861,140603,,,1203928,,52890,12071,,,108462,,7895,2538,,,35623,,2229,4280,,,53636,,3103,15916,,,212981,,13446,2712,,,78030,,6135,8736,,,63973,,7789,19117,,,172874,,17685,2436,,,74208,,8072,6888,,,51248,,4921,46045,,,253288,,33158,8722,,,36830,,3030,14361,,,220460,,13882,4595,,,84949,,5434,16635,,,131701,,15773,4297,,,104912,,5891,7040,,,67706,,4040,5595,,,118507,,6824,9129,,,80102,,9064,6708,,,128861,,9323,11565,,,150282,,5935,5495,,,110890,,7389,1683,,,27719,,2816,10470,,,123737,,14851,13384,,,81331,,5882,4764,,,47742,,3407,509176,,,4170066,,,,,,,300574
